888225000,1647.07,2464.19,1924.95,0,737,0,863.195
888225300,1647.71,2428.77,1926.15,0,735,0,863.22
888225600,1647.83,2460.37,1926.99,0,722,0,863.24
888225900,1648.01,2379.82,1925.45,0,734,0,863.265
888226200,1648.6,2488.15,1926.08,0,741,0,863.29
888226500,1648.31,2534.86,1925.44,0,747,0,863.31
888226800,1648.22,2518.86,1925.19,0,735,0,863.33
888227100,1647.72,2659.15,1925.61,0,748,0,863.355
888227400,1648.21,2545.01,1923.6,0,745,0,863.38
888227700,1649.74,2609.93,1924.1,0,738,0,863.405
888228000,1649.05,2529.67,1925.24,0,746,0,863.425
888228300,1649.13,2668.82,1925.76,0,739,0,863.44
888228600,1649.77,2686.8,1927.25,0,743,0,863.455
888228900,1650.61,2774.35,1925.06,0,737,0,863.47
888229200,1656.15,2902.45,1926.44,0,744,0,863.485
888229500,1650.74,2629.81,1926.77,0,741,0,863.5
888229800,1649.48,2441.76,1926.47,0,742,0,863.52
888230100,1649.74,2498.49,1925.68,0,739,0,863.535
888230400,1651.73,2668.28,1927.97,0,744,0,863.55
888230700,1650.09,2601.68,1925.98,0,739,0,863.565
888231000,1649.12,2612.41,1924.83,0,741,0,863.58
888231300,1651.85,2810.1,1927.9,0,733,0,863.6
888231600,1652.35,2815.93,1927.1,0,744,0,863.61
888231900,1653.22,2763.08,1929.35,0,736,0,863.61
888232200,1654.38,2784.96,1929.69,0,738,0,863.61
888232500,1653.98,2776.92,1929.23,0,735,0,863.615
888232800,1654.17,2652.07,1929.16,0,739,0,863.62
888233100,1655.7,2674.58,1929.55,0,742,0,863.62
888233400,1654.64,2549.99,1927.91,0,734,0,863.62
888233700,1656.46,2701.33,1929.7,0,725,0,863.625
888234000,1656.55,2583.06,1929.52,0,743,0,863.63
888234300,1656.63,2718.9,1932.9,0,742,0,863.63
888234600,1658.14,2754.68,1931.24,0,740,0,863.63
888234900,1657.75,2621.82,1930.43,0,733,0,863.635
888235200,1667.53,3095.06,1931.45,0,736,0,863.61
888235500,1659.2,2662.09,1930.68,0,720,0,863.605
888235800,1660.01,2722.7,1933.41,0,730,0,863.595
888236100,1659.26,2654.61,1931.63,0,733,0,863.56
888236400,1660.49,2629.06,1932.81,0,727,0,863.525
888236700,1661.79,2648.65,1934.9,0,731,0,863.49
888237000,1660.88,2723.64,1936.32,0,725,0,863.49
888237300,1660.93,2628.29,1934.49,0,726,0,863.485
888237600,1661.48,2606.31,1935.11,0,733,0,863.515
888237900,1662.03,2642.46,1933.68,0,726,0,863.55
888238200,1661.97,2639.36,1933.9,0,726,0,863.58
888238500,1662.44,2682.22,1933.97,0,731,0,863.565
888238800,1663.49,2773.43,1935.13,0,738,0,863.51
888239100,1662.75,2764.81,1936.79,0,728,0,863.495
888239400,1663.32,2736.99,1934.22,0,723,0,863.485
888239700,1663.89,2723.76,1936.51,0,727,0,863.475
888240000,1662.56,2666.39,1936.06,0,733,0,863.465
888240300,1663.08,2811.3,1935.66,0,719,0,863.455
888240600,1669.82,3132.76,1933.98,0,741,0,863.44
888240900,1662.76,2799.21,1932.76,0,721,0,863.425
888241200,1663.65,2845.99,1934.89,0,725,0,863.415
888241500,1665.7,2776.69,1937.59,0,728,0,863.405
888241800,1664.65,2793.27,1936.42,0,734,0,863.395
888242100,1664.43,2893.17,1934.62,0,728,0,863.385
888242400,1663.32,2913.9,1936.51,0,715,0,863.37
888242700,1663.27,2828.43,1936.22,0,721,0,863.35
888243000,1662.83,2879.95,1937.52,0,727,0,863.335
888243300,1663,2764.02,1934.5,0,734,0,863.32
888243600,1661.72,2786.71,1933.92,0,736,0,863.3
888243900,1661.31,2808.87,1936.14,0,737,0,863.285
888244200,1660.91,2793.67,1933.96,0,739,0,863.27
888244500,1661.36,2838.38,1933.72,0,740,0,863.25
888244800,1661.89,2875.45,1936.22,0,743,0,863.235
888245100,1661.38,2872,1935.23,0,737,0,863.22
888245400,1661.85,2892.66,1937.87,0,727,0,863.2
888245700,1662.8,2891.87,1936.2,0,727,0,863.185
888246000,1660.41,2694.5,1935.4,0,738,0,863.155
888246300,1660.24,2646.54,1936.82,0,729,0,863.11
888246600,1660.14,2715.45,1937.47,0,727,0,863.07
888246900,1659.16,2764.09,1939.14,0,740,0,863.03
888247200,1659.03,2615.16,1936.71,0,734,0,862.99
888247500,1659.55,2591.45,1938.94,0,739,0,862.95
888247800,1659.54,2638.08,1934.95,0,733,0,862.91
888248100,1660.15,2576.09,1935.81,0,734,0,862.87
888248400,1659.47,2583.16,1937.54,0,736,0,862.83
888248700,1659.59,2603.13,1937.88,0,736,0,862.79
888249000,1657.76,2594.7,1934.55,0,740,0,862.75
888249300,1657.66,2667.2,1937.08,0,737,0,862.71
888249600,1656.97,2612.84,1937.16,0,737,0,862.65
888249900,1656.93,2537.38,1938.63,0,737,0,862.565
888250200,1657.21,2576.24,1937.39,0,734,0,862.515
