date,MagnM,Axym,Azrange,TminM,DminM,OType,Bmax,Bzmin,Vmax,Dstmin
106,2014.09.06 04:00:00,1.4,1.99,1.39,8,-0.56,9,10.1,-7.7,352.0,1.0
107,2014.09.06 15:24:00,1.7,1.44,1.13,13,-0.32,1,11.2,-5.8,412.0,-12.0
108,2014.09.08 06:00:00,0.6,1.32,0.82,7,-0.31,9,8.7,-3.5,444.0,0.0
109,2014.09.10 12:00:00,0.6,1.2,0.88,15,-0.17,9,8.1,-5.6,384.0,-7.0
110,2014.09.11 23:45:00,2.1,1.58,0.95,9,-0.36,1,14.0,-8.1,467.0,-16.0
111,2014.09.12 15:53:00,5.9,2.09,3.07,9,-1.17,1,31.7,-9.5,730.0,-75.0
112,2014.09.17 02:00:00,0.5,1.02,1.1,-1,-0.13,9,6.7,-2.2,387.0,-8.0
113,2014.09.17 22:00:00,1.2,1.38,1.32,5,-0.45,9,8.5,-5.5,393.0,6.0
114,2014.09.18 21:00:00,1.2,1.05,1.03,4,-0.22,9,15.7,-9.6,572.0,-22.0
115,2014.09.24 05:00:00,2.2,0.78,0.82,69,-0.23,9,7.8,-6.5,466.0,-38.0
116,2014.09.29 11:00:00,1.9,0.76,0.9,30,-0.27,9,7.7,-5.3,397.0,-39.0
117,2014.10.03 08:00:00,0.4,1.18,0.57,3,-0.19,9,7.4,-0.3,352.0,-12.0
118,2014.10.04 04:00:00,1.2,1.62,1.91,37,-0.38,9,14.3,-3.7,437.0,-11.0
119,2014.10.10 11:00:00,0.7,1.0,0.67,2,-0.39,9,7.7,-6.0,348.0,-36.0
120,2014.10.11 10:00:00,0.6,1.25,0.83,-2,-0.21,9,8.7,-7.0,356.0,-34.0
121,2014.10.13 12:13:00,0.6,0.89,0.71,9,-0.25,1,10.5,-4.0,417.0,-12.0
122,2014.10.14 11:01:00,1.3,1.06,0.74,7,-0.35,1,14.3,-9.6,499.0,-49.0
123,2014.10.16 04:00:00,0.5,0.92,0.9,-2,-0.22,9,9.0,-4.6,476.0,-31.0
124,2014.10.19 03:00:00,1.5,1.24,0.98,27,-0.24,9,10.6,-3.9,462.0,-30.0
125,2014.10.20 09:00:00,2.7,0.94,1.33,38,-0.26,9,9.9,-5.8,653.0,-51.0
126,2014.10.24 01:00:00,1.3,0.99,1.17,27,-0.22,9,7.9,-5.4,453.0,-40.0
127,2014.10.27 03:00:00,1.6,0.89,1.29,29,-0.38,9,8.4,-5.4,427.0,-57.0
128,2014.10.30 19:00:00,1.4,0.96,0.74,28,-0.58,9,11.6,-5.2,456.0,-16.0
129,2014.11.01 07:05:00,1.6,1.25,1.21,22,-0.22,1,14.9,-2.3,522.0,-9.0
130,2014.11.03 22:00:00,2.0,1.21,0.94,56,-0.28,9,12.9,-5.6,550.0,-38.0
131,2014.11.07 04:00:00,1.0,1.8,1.2,22,-0.24,9,10.6,-4.7,499.0,-19.0
132,2014.11.09 05:00:00,1.1,1.02,0.62,18,-0.28,9,10.4,-7.4,440.0,-12.0
133,2014.11.10 02:20:00,3.6,1.96,2.64,13,-0.56,1,19.4,-7.4,509.0,-57.0
134,2014.11.11 18:00:00,2.2,1.2,1.48,9,-0.25,9,11.4,-7.3,606.0,-32.0
135,2014.11.14 16:00:00,0.5,1.02,0.73,10,-0.22,9,9.6,-3.8,575.0,-31.0
136,2014.11.15 20:00:00,1.1,1.52,1.39,2,-0.22,9,8.3,-4.7,641.0,-50.0
137,2014.11.21 18:00:00,1.7,0.65,0.92,16,-0.21,9,7.9,-5.3,390.0,-32.0
138,2014.11.23 02:00:00,1.1,0.91,0.62,44,-0.25,9,8.0,-4.2,434.0,-25.0
139,2014.11.27 00:00:00,0.6,0.91,0.53,22,-0.25,9,9.7,-4.7,385.0,-24.0
140,2014.11.28 10:00:00,1.4,0.95,0.66,64,-0.75,9,13.4,-6.7,424.0,-13.0
141,2014.12.01 05:00:00,3.4,1.83,0.99,44,-0.4,9,14.0,-6.5,592.0,-28.0
142,2014.12.03 14:00:00,2.1,1.53,0.62,42,-0.26,9,11.5,-5.1,534.0,-29.0
143,2014.12.06 03:00:00,1.0,1.63,1.19,20,-0.32,9,22.6,-4.1,766.0,-24.0
144,2014.12.08 12:00:00,0.9,1.52,1.0,-2,-0.19,9,7.5,-4.1,723.0,-39.0
145,2014.12.12 01:00:00,1.1,0.9,1.06,17,-0.15,9,10.5,-6.1,613.0,-44.0
146,2014.12.14 20:00:00,0.9,1.0,1.13,-2,-0.2,9,10.2,-6.3,524.0,-30.0
147,2014.12.21 04:00:00,1.4,0.82,0.85,12,-0.28,9,8.4,-7.9,369.0,-37.0
148,2014.12.21 19:11:00,6.0,1.17,2.76,12,-1.6,1,16.7,-15.5,429.0,-51.0
149,2014.12.22 15:10:00,2.0,2.11,1.01,0,-0.45,1,26.3,3.5,477.0,-21.0
150,2014.12.23 11:14:00,2.7,1.2,1.23,8,-0.54,1,28.7,-10.0,508.0,-25.0
151,2014.12.23 22:00:00,0.5,0.85,0.77,-1,-0.15,9,14.6,-10.0,552.0,-57.0
152,2014.12.24 13:00:00,0.8,1.06,0.57,-2,-0.24,9,10.5,-7.1,562.0,-57.0
153,2014.12.28 10:00:00,1.6,1.73,0.67,61,-0.31,9,13.0,-8.8,705.0,-45.0
154,2014.12.31 10:00:00,0.6,0.82,0.67,8,-0.17,9,6.8,-3.0,584.0,9999.0
0,2015.01.02 08:00:00,0.6,1.08,1.12,-2,-0.32,9,11.2,-8.8,480.0,-42.0
1,2015.01.04 20:00:00,0.5,1.04,0.72,11,-0.15,9,11.8,-8.1,529.0,-71.0
2,2015.01.06 04:00:00,0.7,1.39,0.82,18,-0.21,9,11.5,-6.8,524.0,-42.0
3,2015.01.07 06:14:00,1.2,2.67,1.73,9,-0.47,1,21.6,-17.1,485.0,-99.0
4,2015.01.08 07:00:00,0.9,1.12,1.71,0,-0.15,9,10.6,-3.6,508.0,-50.0
5,2015.01.10 21:00:00,0.5,1.02,0.8,0,-0.16,9,9.2,-5.0,599.0,-30.0
6,2015.01.14 21:00:00,0.5,0.84,0.78,3,-0.15,9,7.4,-5.9,425.0,-22.0
7,2015.01.15 23:00:00,1.8,1.58,0.78,55,-0.24,9,10.0,-4.9,426.0,-21.0
8,2015.01.20 14:00:00,0.5,0.56,0.78,8,-0.16,9,7.2,0.5,298.0,-2.0
9,2015.01.21 01:00:00,1.5,1.0,0.99,31,-0.23,9,18.8,-3.2,489.0,-20.0
10,2015.01.24 21:00:00,1.9,1.3,0.89,33,-0.26,9,11.3,-5.5,370.0,-11.0
11,2015.01.26 08:34:00,0.3,0.94,0.49,0,-0.29,1,15.4,-10.9,385.0,-34.0
12,2015.01.27 02:00:00,0.5,1.63,0.91,0,-0.33,9,12.5,-4.1,518.0,-19.0
13,2015.01.28 16:00:00,1.3,1.63,0.84,62,-0.23,9,9.6,-3.9,440.0,-14.0
14,2015.01.31 19:00:00,0.9,2.76,0.74,19,-0.22,9,13.9,-7.3,693.0,-46.0
15,2015.02.05 04:00:00,0.7,1.07,0.61,-2,-0.18,9,8.5,-5.8,450.0,-16.0
16,2015.02.07 20:00:00,1.0,1.14,0.67,21,-0.3,9,9.6,-5.4,559.0,-30.0
17,2015.02.13 23:00:00,0.9,1.03,0.81,28,-0.16,9,10.9,-5.9,343.0,-15.0
18,2015.02.16 14:00:00,2.1,0.84,0.92,41,-0.2,9,15.4,-10.0,464.0,-64.0
19,2015.02.21 11:00:00,0.7,0.81,1.05,21,-0.17,9,8.7,-2.7,347.0,999.0
20,2015.02.23 04:00:00,0.7,1.22,0.82,38,-0.17,9,13.9,-7.1,489.0,999.0
21,2015.02.27 09:00:00,0.4,1.71,1.21,14,-0.18,9,9.3,-3.9,394.0,999.0
22,2015.02.28 19:00:00,1.0,1.59,0.85,29,-0.26,9,12.6,-4.3,564.0,999.0
23,2015.03.02 03:00:00,1.1,1.52,1.06,11,-0.26,9,12.0,-7.1,644.0,-54.0
24,2015.03.03 16:00:00,0.3,0.72,0.47,-2,-0.14,9,4.4,-4.0,473.0,-21.0
25,2015.03.04 08:00:00,0.3,0.86,0.78,-2,-0.12,9,8.6,-4.0,508.0,-21.0
26,2015.03.06 00:00:00,0.7,0.89,1.0,0,-0.2,9,10.4,-5.4,577.0,999.0
27,2015.03.11 05:00:00,1.7,1.0,0.68,32,-0.21,9,9.6,-4.8,429.0,-14.0
28,2015.03.13 03:00:00,0.5,1.34,0.86,0,-0.32,9,8.7,-6.1,435.0,-8.0
29,2015.03.15 01:00:00,1.5,0.96,1.17,49,-0.32,9,14.9,-5.1,430.0,999.0
30,2015.03.17 04:45:00,5.6,1.9,1.59,17,-0.81,1,31.5,-24.1,609.0,-223.0
31,2015.03.18 13:00:00,1.0,2.01,0.98,-2,-0.29,9,12.1,-5.1,683.0,-88.0
32,2015.03.21 20:54:00,0.9,1.09,1.06,17,-0.42,9,11.2,-4.5,706.0,-43.0
33,2015.03.23 04:00:00,1.1,1.7,0.69,0,-0.27,9,8.8,-3.9,643.0,-39.0
34,2015.03.28 00:00:00,1.2,1.56,1.18,34,-0.19,9,15.4,-6.4,424.0,-35.0
35,2015.03.31 08:32:00,2.7,2.07,2.08,14,-0.5,3,15.9,-2.4,434.0,-21.0
36,2015.04.02 07:00:00,1.1,1.6,1.03,13,-0.18,9,12.7,-4.6,565.0,-22.0
37,2015.04.09 02:13:00,1.9,1.98,0.8,19,-0.29,1,13.3,-4.4,385.0,-7.0
38,2015.04.10 00:00:00,1.6,1.6,0.93,31,-0.37,9,19.9,-11.2,448.0,-75.0
39,2015.04.14 06:16:00,1.0,0.86,1.0,64,-0.23,1,15.6,-8.6,727.0,-59.0
40,2015.04.20 10:00:00,1.1,1.23,0.78,42,-0.23,9,13.6,-4.7,584.0,-27.0
41,2015.04.22 20:00:00,0.5,0.79,0.7,3,-0.18,9,5.5,-2.9,509.0,-20.0
42,2015.04.27 01:00:00,0.7,0.98,0.98,-3,-0.15,9,9.5,-5.8,352.0,-31.0
43,2015.04.30 06:00:00,1.3,1.25,0.71,44,-0.26,9,12.1,-6.4,449.0,-6.0
44,2015.05.06 01:42:00,2.6,1.88,1.5,30,-0.46,1,17.5,-11.8,479.0,-28.0
45,2015.05.09 07:00:00,0.5,1.04,0.53,4,-0.18,9,8.0,-5.9,406.0,-21.0
46,2015.05.10 09:00:00,0.8,0.82,0.86,11,-0.37,9,14.0,-11.2,390.0,-51.0
47,2015.05.11 16:00:00,0.6,0.73,0.81,15,-0.41,9,13.2,-7.1,373.0,-41.0
48,2015.05.12 16:00:00,1.2,1.2,0.95,15,-0.51,9,16.4,-7.3,732.0,-76.0
49,2015.05.16 13:00:00,0.3,1.42,0.6,-2,-0.21,9,6.1,-2.5,447.0,-15.0
50,2015.05.17 21:00:00,0.9,0.98,0.69,10,-0.26,9,14.2,-9.1,408.0,-16.0
51,2015.05.18 19:00:00,1.6,1.79,1.15,27,-0.28,9,19.5,-13.9,536.0,-44.0
52,2015.05.20 06:00:00,0.5,2.12,0.79,9,-0.19,9,6.5,-3.0,497.0,-22.0
53,2015.05.22 11:00:00,0.7,1.49,0.6,16,-0.23,9,6.3,-2.1,424.0,-4.0
54,2015.05.23 16:00:00,0.4,1.02,0.95,-1,-0.2,9,5.4,-3.6,349.0,-7.0
55,2015.05.25 19:00:00,0.8,1.38,0.86,3,-0.21,9,10.9,-5.0,325.0,-10.0
56,2015.05.28 05:00:00,0.6,1.19,0.82,31,-0.17,9,9.0,-4.5,409.0,-7.0
57,2015.05.30 08:00:00,0.6,0.95,0.41,27,-0.22,9,6.0,-2.5,405.0,-1.0
58,2015.05.31 14:00:00,0.8,1.17,1.33,45,-0.21,9,8.5,-4.1,390.0,-16.0
59,2015.06.05 10:00:00,0.5,1.39,0.99,32,-0.21,9,8.1,-3.7,325.0,-6.0
60,2015.06.07 10:00:00,2.0,1.33,2.68,26,-0.37,9,20.5,-14.3,663.0,-73.0
61,2015.06.12 13:06:00,1.1,1.4,0.98,32,-0.2,3,8.3,-4.6,530.0,-21.0
62,2015.06.14 08:00:00,2.2,1.43,0.98,17,-0.3,9,10.8,-4.6,599.0,-34.0
63,2015.06.16 18:00:00,0.9,1.64,1.22,5,-0.17,9,8.4,-5.5,561.0,-44.0
64,2015.06.21 16:44:00,0.9,1.08,0.74,10,-0.26,1,11.5,-0.5,350.0,-3.0
65,2015.06.22 05:44:00,1.3,1.17,0.61,10,-0.24,1,14.5,-8.6,436.0,-51.0
66,2015.06.22 18:33:00,9.1,3.29,2.12,11,-1.93,1,37.7,-26.3,742.0,-204.0
67,2015.06.24 13:29:00,3.0,2.46,1.31,9,-0.41,3,11.5,-2.0,731.0,-79.0
68,2015.06.25 06:00:00,1.4,1.22,0.86,8,-0.19,9,13.9,-7.2,665.0,-86.0
69,2015.06.27 03:00:00,1.5,1.77,1.19,12,-0.31,9,11.7,-5.4,807.0,-55.0
70,2015.06.30 05:00:00,0.7,1.71,1.41,0,-0.26,9,5.9,-2.9,423.0,-33.0
71,2015.07.03 12:00:00,1.8,0.99,1.39,50,-0.37,9,21.2,-13.7,570.0,-68.0
72,2015.07.06 23:00:00,0.6,1.26,1.24,7,-0.16,9,5.9,-3.9,507.0,-35.0
73,2015.07.10 15:54:00,1.7,0.87,0.92,34,-0.45,1,20.2,-7.6,637.0,-28.0
74,2015.07.13 01:38:00,3.0,1.88,2.57,20,-0.42,1,9.9,-6.9,644.0,-61.0
75,2015.07.14 22:00:00,0.6,1.32,1.46,2,-0.24,9,10.0,-2.7,557.0,-23.0
76,2015.07.19 13:00:00,0.6,0.99,0.78,14,-0.13,9,5.5,-3.7,305.0,-5.0
77,2015.07.20 13:00:00,0.7,1.39,0.97,14,-0.21,9,11.2,-3.7,393.0,-8.0
78,2015.07.22 11:00:00,1.0,1.4,0.92,20,-0.26,9,11.6,-10.7,491.0,-64.0
79,2015.07.25 17:00:00,0.4,0.93,0.46,4,-0.16,9,7.0,-3.9,482.0,-36.0
80,2015.07.26 16:00:00,1.0,1.02,0.84,11,-0.33,9,7.2,-5.3,500.0,-24.0
81,2015.07.30 15:37:00,1.3,0.87,0.76,53,-0.21,1,14.7,-7.7,613.0,-30.0
82,2015.08.06 01:00:00,1.0,1.21,0.66,34,-0.1,9,12.0,-3.7,569.0,-14.0
83,2015.08.07 15:00:00,0.6,1.14,0.65,15,-0.2,9,10.7,-5.3,567.0,-25.0
84,2015.08.09 05:00:00,0.5,1.04,0.77,3,-0.15,9,7.4,-4.2,555.0,-17.0
85,2015.08.10 19:00:00,2.3,1.27,1.46,39,-0.29,9,8.2,-6.7,456.0,-14.0
86,2015.08.13 15:00:00,1.0,1.2,0.92,37,-0.27,9,10.9,-3.1,379.0,-25.0
87,2015.08.15 08:28:00,2.0,2.1,1.07,11,-0.51,1,21.7,-9.6,536.0,-84.0
88,2015.08.16 20:00:00,0.7,1.03,0.76,0,-0.28,9,9.6,-3.4,575.0,-40.0
89,2015.08.18 21:00:00,0.8,1.16,0.85,3,-0.26,9,8.8,-4.7,517.0,-51.0
90,2015.08.21 19:00:00,0.4,0.79,0.62,8,-0.14,9,10.3,-5.2,446.0,-21.0
91,2015.08.23 03:00:00,0.6,1.13,0.93,4,-0.36,9,13.2,-9.4,582.0,-44.0
92,2015.08.25 09:00:00,0.5,1.54,1.0,2,-0.28,9,5.6,-2.9,403.0,-20.0
93,2015.08.25 23:00:00,3.5,2.04,2.77,30,-0.48,9,13.4,-11.7,417.0,-92.0
94,2015.08.28 01:00:00,0.7,1.19,0.69,4,-0.2,9,14.2,-13.1,357.0,-92.0
95,2015.08.28 12:49:00,1.0,2.02,2.31,-2,-0.26,1,16.3,-12.8,477.0,-88.0
96,2015.09.02 01:00:00,0.8,0.98,1.08,29,-0.21,9,9.3,-4.5,445.0,-13.0
97,2015.09.03 13:00:00,1.0,1.21,0.87,47,-0.33,9,13.9,-7.9,523.0,-44.0
98,2015.09.06 02:00:00,0.5,0.85,0.74,8,-0.19,9,8.7,-4.5,503.0,-28.0
99,2015.09.07 13:00:00,2.8,1.26,1.92,14,-0.54,9,21.3,-8.3,604.0,-98.0
100,2015.09.09 16:00:00,0.6,1.03,1.17,-2,-0.12,9,11.2,-8.6,441.0,-98.0
101,2015.09.10 23:00:00,1.0,1.04,1.3,28,-0.26,9,17.2,-9.4,640.0,-81.0
102,2015.09.13 07:00:00,0.4,0.98,0.61,1,-0.16,9,7.3,-2.9,483.0,-38.0
103,2015.09.14 09:00:00,0.8,1.2,0.64,2,-0.22,9,9.0,-3.3,523.0,-41.0
104,2015.09.17 12:00:00,1.3,0.89,0.81,3,-0.25,9,9.4,-8.4,462.0,-33.0
105,2015.09.20 06:03:00,1.4,1.15,2.23,9,-0.5,1,15.8,-3.2,621.0,-75.0
106,2015.09.21 23:00:00,0.7,0.81,0.88,20,-0.17,9,9.8,-5.6,639.0,-37.0
107,2015.09.23 06:00:00,0.5,0.73,0.65,26,-0.2,9,9.8,-5.6,544.0,-37.0
108,2015.09.24 22:00:00,0.5,0.99,0.93,8,-0.22,9,6.7,-3.6,515.0,-21.0
109,2015.09.29 21:00:00,0.3,0.95,0.78,3,-0.11,9,4.5,-1.1,340.0,-4.0
110,2015.09.30 10:00:00,0.5,0.78,0.88,0,-0.17,9,5.2,-3.4,320.0,2.0
111,2015.10.01 10:00:00,1.6,2.4,1.01,40,-0.26,9,12.0,-8.5,384.0,-40.0
112,2015.10.03 06:00:00,1.3,1.97,1.45,26,-0.25,9,10.6,-5.8,474.0,-55.0
113,2015.10.04 14:00:00,0.6,1.59,0.85,32,-0.18,9,9.6,-4.7,491.0,-46.0
114,2015.10.06 18:00:00,0.9,1.27,0.96,15,-0.21,9,19.1,-8.2,460.0,-93.0
115,2015.10.07 15:00:00,1.0,0.98,0.9,5,-0.19,9,20.4,-8.6,775.0,-124.0
116,2015.10.12 10:00:00,0.6,1.4,0.87,35,-0.2,9,8.0,-6.3,581.0,-46.0
117,2015.10.15 03:00:00,1.1,1.81,1.11,20,-0.23,9,7.6,-5.5,495.0,-31.0
118,2015.10.18 01:00:00,0.6,1.4,1.49,1,-0.31,9,12.6,-6.9,466.0,-48.0
119,2015.10.20 10:00:00,0.3,1.17,0.46,2,-0.14,9,7.8,-3.5,380.0,-12.0
120,2015.10.21 05:00:00,0.4,0.98,0.96,18,-0.23,9,10.9,-6.0,478.0,-15.0
121,2015.10.22 22:00:00,0.5,1.18,0.87,42,-0.21,9,6.9,-4.3,460.0,-10.0
122,2015.10.24 18:54:00,1.1,1.75,1.24,47,-0.23,1,11.3,-2.8,499.0,-7.0
123,2015.10.28 10:00:00,0.6,1.15,0.89,3,-0.18,9,8.7,-4.4,362.0,-7.0
124,2015.11.03 01:34:00,1.3,1.12,1.01,23,-0.45,1,21.6,-3.8,713.0,-55.0
125,2015.11.04 03:55:00,1.8,1.31,1.45,9,-0.35,1,8.9,-3.9,729.0,-60.0
126,2015.11.06 18:18:00,3.1,2.23,1.45,13,-0.51,1,19.4,-10.3,677.0,-96.0
127,2015.11.09 13:00:00,1.4,1.3,1.46,31,-0.34,9,11.8,-4.9,721.0,-58.0
128,2015.11.13 09:00:00,1.0,1.4,0.95,13,-0.31,9,9.9,-5.8,482.0,-32.0
129,2015.11.15 10:00:00,1.1,1.98,1.44,18,-0.33,9,9.1,-5.0,417.0,-40.0
130,2015.11.18 08:00:00,1.0,0.95,1.87,20,-0.2,9,12.7,-10.1,489.0,-36.0
131,2015.11.20 01:00:00,1.0,1.76,0.99,22,-0.24,9,9.3,-4.4,409.0,-15.0
132,2015.11.26 14:00:00,1.2,1.15,1.7,18,-0.21,9,12.5,-8.7,362.0,-14.0
133,2015.11.29 05:00:00,0.5,0.83,0.44,-2,-0.2,9,15.1,-6.5,467.0,-20.0
134,2015.11.30 07:00:00,0.7,0.65,0.75,7,-0.24,9,11.9,-5.0,534.0,-42.0
135,2015.12.01 07:00:00,0.6,0.91,0.71,40,-0.23,9,8.8,-5.5,577.0,-28.0
136,2015.12.03 03:00:00,1.0,1.15,0.79,40,-0.16,9,7.9,-3.7,440.0,-11.0
137,2015.12.05 04:00:00,1.7,1.08,0.77,46,-0.21,9,10.4,-7.6,603.0,-28.0
138,2015.12.07 05:00:00,0.5,1.21,0.89,4,-0.2,9,11.9,-3.9,652.0,-21.0
139,2015.12.09 23:00:00,0.6,0.9,0.64,50,-0.24,9,10.4,-4.5,662.0,-15.0
140,2015.12.14 13:21:00,1.7,0.98,1.18,11,-0.61,1,13.8,-12.2,544.0,-47.0
141,2015.12.15 19:00:00,0.3,1.04,0.65,5,-0.12,9,8.8,-5.3,600.0,-27.0
142,2015.12.17 03:00:00,0.6,0.92,0.78,5,-0.17,9,6.8,-3.8,496.0,-17.0
143,2015.12.19 16:16:00,3.1,1.24,0.98,16,-0.78,1,17.4,-15.2,497.0,-71.0
144,2015.12.20 15:00:00,1.4,0.91,1.99,6,-0.39,9,19.5,-18.1,423.0,-155.0
145,2015.12.21 22:00:00,0.8,1.1,0.7,-2,-0.21,9,12.6,-5.0,532.0,-40.0
146,2015.12.25 13:00:00,0.6,1.01,0.79,43,-0.21,9,9.8,-3.4,597.0,-25.0
147,2015.12.27 12:00:00,0.7,0.83,1.24,-2,-0.16,9,6.2,-3.8,559.0,-19.0
148,2015.12.31 00:50:00,5.2,2.57,2.49,22,-1.09,1,16.9,-16.1,485.0,-110.0
0,2016.01.01 21:00:00,0.7,1.59,0.89,-2,-0.23,9,9.8,-2.9,491.0,-34.0
1,2016.01.03 03:00:00,0.7,1.28,1.02,1,-0.16,9,8.2,-2.6,487.0,-21.0
2,2016.01.05 01:00:00,0.8,1.32,1.48,0,-0.25,9,16.1,-8.6,617.0,-25.0
3,2016.01.11 04:00:00,1.0,1.26,0.88,50,-0.38,9,10.5,-3.4,611.0,-29.0
4,2016.01.16 05:00:00,1.0,0.79,1.31,23,-0.21,9,7.0,-5.0,387.0,-12.0
5,2016.01.18 21:57:00,2.0,1.48,1.81,27,-0.57,1,16.9,-12.0,383.0,-93.0
6,2016.01.21 01:00:00,0.9,1.15,1.27,-2,-0.21,9,19.2,-7.9,565.0,-93.0
7,2016.01.24 09:00:00,1.2,0.9,0.89,-2,-0.27,9,7.6,-4.1,502.0,-14.0
8,2016.01.26 21:00:00,1.2,1.3,1.08,32,-0.16,9,8.9,-6.0,382.0,3.0
9,2016.01.28 09:00:00,0.9,1.82,0.88,14,-0.25,9,8.5,-6.7,363.0,-21.0
10,2016.01.30 14:00:00,0.7,2.18,1.48,9,-0.19,9,8.7,-7.5,286.0,-23.0
11,2016.01.31 15:00:00,1.2,1.86,2.45,22,-0.28,9,10.4,-9.1,316.0,-48.0
12,2016.02.02 04:00:00,0.9,2.45,1.92,-2,-0.21,9,10.1,-8.0,372.0,-53.0
13,2016.02.03 13:00:00,2.0,1.2,0.92,9,-0.34,9,11.1,-0.6,417.0,-16.0
14,2016.02.04 12:00:00,1.0,1.27,0.88,18,-0.21,9,10.8,-5.9,483.0,-15.0
15,2016.02.06 17:00:00,0.3,1.05,0.69,3,-0.22,9,6.2,-5.1,450.0,-19.0
16,2016.02.07 22:00:00,0.7,0.86,0.76,7,-0.18,9,10.3,-7.5,451.0,-40.0
17,2016.02.09 01:00:00,0.8,1.17,1.13,8,-0.31,9,14.4,-7.2,423.0,-23.0
18,2016.02.11 16:00:00,0.6,1.69,1.46,24,-0.28,9,15.1,-7.4,363.0,-40.0
19,2016.02.12 20:00:00,1.0,1.18,2.29,17,-0.34,9,18.5,-5.7,402.0,-8.0
20,2016.02.13 16:00:00,0.4,1.13,0.92,-1,-0.16,9,9.6,-2.5,420.0,-17.0
21,2016.02.14 16:00:00,0.7,1.03,0.56,13,-0.28,9,7.3,-3.8,407.0,-12.0
22,2016.02.15 10:00:00,0.9,0.89,1.08,16,-0.3,9,14.7,-7.6,466.0,-27.0
23,2016.02.16 09:39:00,1.0,0.92,0.97,55,-0.25,3,15.0,-7.6,651.0,-57.0
24,2016.02.20 20:00:00,0.4,1.14,0.74,0,-0.23,9,7.4,-4.0,445.0,-19.0
25,2016.02.25 04:00:00,0.3,1.16,0.57,-1,-0.05,9,8.7,-1.3,324.0,-7.0
26,2016.02.25 17:00:00,0.8,2.16,0.62,8,-0.24,9,11.6,-6.1,431.0,-10.0
27,2016.02.26 20:00:00,0.8,1.67,0.58,17,-0.22,9,6.4,-3.5,409.0,-7.0
28,2016.02.27 17:00:00,1.1,1.73,0.9,12,-0.2,9,7.4,-2.8,387.0,-3.0
29,2016.02.29 03:00:00,0.8,1.15,0.64,15,-0.18,9,6.7,-5.7,367.0,0.0
30,2016.03.01 04:00:00,1.0,1.29,1.09,-2,-0.25,9,12.3,-5.4,481.0,-6.0
31,2016.03.05 10:00:00,1.1,0.68,1.18,22,-0.25,9,17.6,-3.1,388.0,-4.0
32,2016.03.06 17:00:00,1.8,1.05,1.59,10,-0.34,9,20.1,-9.0,588.0,-98.0
33,2016.03.11 05:00:00,1.8,1.45,1.5,14,-0.38,9,22.9,-11.3,569.0,-22.0
34,2016.03.14 17:14:00,1.1,0.86,1.02,37,-0.25,1,19.7,-4.4,567.0,-50.0
35,2016.03.16 17:00:00,1.1,0.67,1.24,9,-0.33,9,9.6,-5.7,576.0,-56.0
36,2016.03.18 12:00:00,0.7,0.72,0.74,25,-0.19,9,8.9,-7.2,470.0,-44.0
37,2016.03.20 07:00:00,0.4,0.71,0.88,-2,-0.21,9,7.5,-5.6,438.0,-42.0
38,2016.03.22 03:00:00,0.5,1.16,0.54,18,-0.22,9,7.1,-2.7,437.0,-8.0
39,2016.03.23 00:00:00,1.0,2.66,0.71,18,-0.26,9,9.5,-5.0,469.0,-15.0
40,2016.03.24 09:00:00,1.0,2.24,0.75,16,-0.22,9,7.8,-1.8,552.0,-23.0
41,2016.03.26 15:00:00,0.7,1.69,0.69,20,-0.26,9,11.9,-7.2,425.0,-7.0
42,2016.03.28 01:00:00,0.9,1.18,1.51,-2,-0.18,9,10.8,-5.8,557.0,-16.0
43,2016.04.02 14:31:00,1.0,0.79,0.71,7,-0.37,1,14.6,-6.4,508.0,-56.0
44,2016.04.03 21:00:00,0.5,1.1,0.81,8,-0.23,9,8.6,-3.5,431.0,-36.0
45,2016.04.07 12:00:00,1.2,1.13,1.2,12,-0.41,9,12.1,-11.3,390.0,-60.0
46,2016.04.10 04:00:00,1.2,1.84,1.55,30,-0.3,9,10.1,-5.8,398.0,-13.0
47,2016.04.12 09:00:00,1.2,1.51,1.47,20,-0.26,9,15.3,-4.0,613.0,-55.0
48,2016.04.13 13:00:00,1.1,0.91,0.67,15,-0.21,9,7.5,-5.4,564.0,-39.0
49,2016.04.14 07:35:00,1.4,1.02,1.31,8,-0.47,3,9.6,-8.5,484.0,-59.0
50,2016.04.15 11:00:00,0.7,0.62,0.66,14,-0.24,9,11.2,-3.5,388.0,-15.0
51,2016.04.16 06:00:00,0.5,0.89,0.46,-2,-0.16,9,9.5,-7.6,462.0,-55.0
52,2016.04.17 02:00:00,0.8,1.82,0.86,0,-0.31,9,12.3,-5.1,433.0,-33.0
53,2016.04.18 10:00:00,0.5,1.46,0.9,6,-0.26,9,7.3,-1.8,391.0,-12.0
54,2016.04.19 15:00:00,0.6,2.19,1.0,4,-0.18,9,7.8,-7.3,376.0,-10.0
55,2016.04.20 13:00:00,1.4,1.32,1.07,24,-0.32,9,8.7,-3.1,449.0,-8.0
56,2016.04.22 05:00:00,0.8,1.06,0.7,14,-0.21,9,12.1,-5.3,586.0,-12.0
57,2016.04.23 16:00:00,0.6,1.24,0.92,1,-0.36,9,10.1,-4.7,566.0,-14.0
58,2016.04.30 04:24:00,1.0,0.65,1.38,30,-0.21,3,9.1,-2.5,401.0,-12.0
59,2016.05.01 13:00:00,0.9,1.05,0.66,32,-0.21,9,11.0,-6.1,578.0,-33.0
