DATE,TSMB,ATHN,MXCO,ROME,OULU
2007-05-14 00:00:00,335.969, 57.154,226.793,155.446,110.684
2007-05-15 00:00:00,335.921, 57.169,227.271,155.798,110.765
2007-05-16 00:00:00,335.766, 57.245,227.446,156.004,111.009
2007-05-17 00:00:00,336.023, 57.209,227.673,156.358,111.001
2007-05-18 00:00:00,335.204, 57.046,227.313,156.077,110.494
2007-05-19 00:00:00,333.302, 56.454,225.268,154.791,108.927
2007-05-20 00:00:00,333.833, 56.475,225.350,154.777,109.136
2007-05-21 00:00:00,334.104, 56.509,225.579,154.773,109.129
2007-05-22 00:00:00,331.560, 55.940,223.870,153.225,108.186
2007-05-23 00:00:00,334.359, 56.462,224.938,154.502,108.714
2007-05-24 00:00:00,334.605, 56.604,225.180,154.996,109.254
2007-05-25 00:00:00,334.104, 56.506,224.909,154.878,109.117
2007-05-26 00:00:00,334.086, 56.593,224.495,154.736,109.311
2007-05-27 00:00:00,333.611, 56.391,224.507,154.756,109.113
2007-05-28 00:00:00,334.407, 56.409,224.913,155.013,109.013
2007-05-29 00:00:00,333.826, 56.527,225.250,155.002,109.350
2007-05-30 00:00:00,334.213, 56.653,225.591,154.967,109.300
2007-05-31 00:00:00,334.251, 56.762,225.950,155.021,109.627
2007-06-01 00:00:00,334.759, 56.651,226.614,155.096,109.783
2007-06-02 00:00:00,333.127, 56.545,225.697,154.742,109.052
2007-06-03 00:00:00,333.200, 56.633,225.740,154.398,109.119
2007-06-04 00:00:00,333.922, 56.658,226.245,154.573,109.359
2007-06-05 00:00:00,334.680, 56.714,226.406,155.015,109.560
2007-06-06 00:00:00,335.138, 56.668,226.655,155.055,109.865
2007-06-07 00:00:00,335.266, 56.739,226.804,155.317,109.994
2007-06-08 00:00:00,335.447, 56.771,226.656,155.192,109.834
2007-06-09 00:00:00,334.703, 56.721,226.156,154.896,109.532
2007-06-10 00:00:00,334.700, 56.728,225.854,154.960,109.939
2007-06-11 00:00:00,335.066, 56.778,224.505,155.101,109.915
2007-06-12 00:00:00,335.565, 56.921,226.865,155.544,110.628
2007-06-13 00:00:00,335.363, 56.931,227.001,155.462,110.642
2007-06-14 00:00:00,335.432, 56.915,226.778,155.276,109.978
2007-06-15 00:00:00,334.334, 56.723,226.088,154.597,109.789
2007-06-16 00:00:00,334.851, 56.872,225.707,154.812,109.774
2007-06-17 00:00:00,334.434, 56.747,225.792,154.797,109.866
2007-06-18 00:00:00,334.829, 56.759,226.042,154.768,110.217
2007-06-19 00:00:00,335.012, 56.882,225.812,154.943,110.268
2007-06-20 00:00:00,335.322, 56.931,225.942,154.833,110.461
2007-06-21 00:00:00,335.597, 56.913,225.979,155.125,110.840
2007-06-22 00:00:00,335.551, 56.716,226.254,155.230,110.506
2007-06-23 00:00:00,334.923, 56.522,225.939,154.895,110.293
2007-06-24 00:00:00,334.371, 56.548,225.130,154.761,110.109
2007-06-25 00:00:00,334.473, 56.530,225.459,154.854,110.286
2007-06-26 00:00:00,334.507, 56.624,225.352,154.930,110.395
2007-06-27 00:00:00,334.641, 56.656,225.398,155.236,110.163
2007-06-28 00:00:00,334.921, 56.559,225.706,155.345,110.431
2007-06-29 00:00:00,335.056, 56.519,225.834,155.259,110.286
2007-06-30 00:00:00,335.001, 56.621,226.284,155.117,109.829
2007-07-01 00:00:00,335.039, 56.642,   null,155.110,109.952
2007-07-02 00:00:00,334.938, 56.617,223.339,155.211,110.055
2007-07-03 00:00:00,334.745, 56.565,222.873,155.192,110.247
2007-07-04 00:00:00,334.629, 56.553,223.046,155.048,109.919
2007-07-05 00:00:00,334.953, 56.601,223.264,155.446,110.156
2007-07-06 00:00:00,335.075, 56.644,   null,155.446,110.179
2007-07-07 00:00:00,334.965, 56.670,   null,155.224,109.880
2007-07-08 00:00:00,335.695, 56.649,   null,155.587,110.533
2007-07-09 00:00:00,335.948, 56.721,   null,155.520,110.432
2007-07-10 00:00:00,335.441, 56.698,   null,155.339,110.141
2007-07-11 00:00:00,335.612, 56.671,   null,155.584,109.551
2007-07-12 00:00:00,335.111, 56.489,   null,155.362,109.379
2007-07-13 00:00:00,335.347, 56.518,   null,155.174,109.868
2007-07-14 00:00:00,335.733, 56.656,   null,155.361,109.366
2007-07-15 00:00:00,335.020, 56.508,   null,154.981,109.389
2007-07-16 00:00:00,335.013, 56.500,   null,154.945,109.587
2007-07-17 00:00:00,335.381, 56.573,   null,155.152,109.938
2007-07-18 00:00:00,335.787, 56.635,   null,155.297,110.313
2007-07-19 00:00:00,335.668, 56.656,   null,155.408,110.315
2007-07-20 00:00:00,335.931, 56.881,   null,155.348,110.362
2007-07-21 00:00:00,334.461, 56.513,   null,154.695,109.836
2007-07-22 00:00:00,333.877, 56.466,   null,154.294,109.315
2007-07-23 00:00:00,333.714, 56.519,   null,154.333,109.447
2007-07-24 00:00:00,333.972, 56.502,   null,154.563,109.654
2007-07-25 00:00:00,334.929, 56.526,   null,154.835,109.900
2007-07-26 00:00:00,335.072, 56.532,   null,154.814,109.845
2007-07-27 00:00:00,335.264, 56.472,   null,154.838,109.701
2007-07-28 00:00:00,335.825, 56.627,   null,154.978,110.032
2007-07-29 00:00:00,334.411, 56.439,   null,154.635,109.900
2007-07-30 00:00:00,334.794, 56.573,   null,154.743,109.300
2007-07-31 00:00:00,334.110, 56.403,   null,154.427,109.317
2007-08-01 00:00:00,334.578, 56.438,   null,154.850,109.607
2007-08-02 00:00:00,334.539, 56.386,   null,154.775,109.423
2007-08-03 00:00:00,334.774, 56.503,   null,154.749,109.233
2007-08-04 00:00:00,335.214, 56.588,   null,155.172,109.546
2007-08-05 00:00:00,335.229, 56.579,   null,155.299,109.761
2007-08-06 00:00:00,335.274, 56.740,   null,155.289,109.838
2007-08-07 00:00:00,335.270, 56.601,   null,155.092,109.330
2007-08-08 00:00:00,335.313, 56.495,   null,155.090,109.239
2007-08-09 00:00:00,335.213, 56.446,222.407,155.126,109.655
2007-08-10 00:00:00,335.549, 56.655,222.895,155.688,109.851
2007-08-11 00:00:00,335.094, 56.483,222.819,155.138,109.383
2007-08-12 00:00:00,334.625, 56.492,222.293,154.939,109.358
2007-08-13 00:00:00,335.412, 56.467,222.638,155.205,109.779
2007-08-14 00:00:00,335.703, 56.651,223.605,155.271,110.075
2007-08-15 00:00:00,335.991, 56.568,223.796,155.120,110.217
2007-08-16 00:00:00,335.156, 56.431,223.043,154.766,109.838
2007-08-17 00:00:00,335.072, 56.474,222.931,154.670,109.903
2007-08-18 00:00:00,334.750, 56.396,222.751,154.920,110.061
2007-08-19 00:00:00,333.726, 56.296,222.786,154.566,109.719
2007-08-20 00:00:00,333.545, 56.165,222.489,154.496,109.274
2007-08-21 00:00:00,334.206, 56.236,222.792,154.555,109.571
2007-08-22 00:00:00,335.554, 56.486,223.827,154.793,109.901
2007-08-23 00:00:00,335.755, 56.528,223.686,154.911,109.902
2007-08-24 00:00:00,335.688, 56.597,223.809,155.104,110.207
2007-08-25 00:00:00,335.962, 56.598,223.689,155.237,110.487
2007-08-26 00:00:00,335.324, 56.573,   null,154.946,110.316
2007-08-27 00:00:00,334.110, 56.369,222.781,154.423,109.618
2007-08-28 00:00:00,334.448, 56.227,222.976,154.448,109.420
2007-08-29 00:00:00,334.274, 56.359,222.961,154.528,109.594
2007-08-30 00:00:00,334.640, 56.396,223.187,154.588,109.754
2007-08-31 00:00:00,335.038, 56.501,223.510,154.809,110.050
2007-09-01 00:00:00,335.418, 56.559,223.556,155.317,110.027
2007-09-02 00:00:00,335.904, 56.522,223.263,155.541,109.796
2007-09-03 00:00:00,335.616, 56.423,223.273,155.399,109.762
2007-09-04 00:00:00,336.083, 56.508,223.871,155.591,110.138
2007-09-05 00:00:00,336.516, 56.522,224.242,156.025,109.815
2007-09-06 00:00:00,335.606, 56.546,224.057,155.570,109.496
2007-09-07 00:00:00,336.332, 56.614,224.250,155.546,109.820
2007-09-08 00:00:00,335.757, 56.610,223.984,155.366,110.025
2007-09-09 00:00:00,336.045, 56.573,224.298,155.478,110.178
2007-09-10 00:00:00,336.625, 56.701,224.871,155.812,110.326
2007-09-11 00:00:00,336.861, 56.721,224.570,155.909,110.408
2007-09-12 00:00:00,337.089, 56.685,224.833,155.884,110.766
2007-09-13 00:00:00,336.929, 56.749,224.937,155.853,110.926
2007-09-14 00:00:00,336.957, 56.682,225.347,155.930,110.997
2007-09-15 00:00:00,336.171, 56.542,224.561,155.370,110.384
2007-09-16 00:00:00,335.112, 56.451,224.259,154.974,110.066
2007-09-17 00:00:00,334.904, 56.458,224.406,154.752,110.166
2007-09-18 00:00:00,335.991, 56.670,225.842,155.145,110.460
2007-09-19 00:00:00,336.015, 56.569,225.016,155.330,110.537
2007-09-20 00:00:00,336.192, 56.521,224.203,155.716,110.605
2007-09-21 00:00:00,335.571, 56.397,224.592,155.427,110.036
2007-09-22 00:00:00,333.961, 56.250,223.994,154.784,109.663
2007-09-23 00:00:00,334.347, 56.259,224.030,154.695,109.383
2007-09-24 00:00:00,334.694, 56.308,224.330,154.971,108.918
2007-09-25 00:00:00,335.254, 56.359,224.909,155.170,109.194
2007-09-26 00:00:00,335.250, 56.343,225.247,155.555,109.464
2007-09-27 00:00:00,   null, 56.422,225.171,155.819,110.043
2007-09-28 00:00:00,335.870, 56.380,224.672,154.900,109.507
2007-09-29 00:00:00,336.027, 56.537,224.603,155.084,109.270
2007-09-30 00:00:00,335.419, 56.499,224.408,154.882,109.116
2007-10-01 00:00:00,335.389, 56.585,224.956,155.207,109.658
2007-10-02 00:00:00,336.413, 56.588,225.454,155.483,109.876
2007-10-03 00:00:00,336.289, 56.640,225.531,155.253,109.694
2007-10-04 00:00:00,336.635, 56.682,225.967,155.462,109.865
2007-10-05 00:00:00,336.409, 56.645,225.873,155.610,110.058
2007-10-06 00:00:00,336.681, 56.712,226.137,155.792,110.332
2007-10-07 00:00:00,336.847, 56.592,226.053,155.973,110.621
2007-10-08 00:00:00,336.817, 56.682,226.163,156.143,110.723
2007-10-09 00:00:00,336.925, 56.735,226.542,156.031,110.930
2007-10-10 00:00:00,336.850, 56.677,226.450,155.895,111.017
2007-10-11 00:00:00,336.846, 56.654,226.338,155.956,111.381
2007-10-12 00:00:00,336.094, 56.607,225.880,155.681,111.224
2007-10-13 00:00:00,335.733, 56.541,225.931,155.442,110.479
2007-10-14 00:00:00,336.088, 56.661,226.441,155.783,110.469
2007-10-15 00:00:00,336.112, 56.425,226.124,155.773,110.300
2007-10-16 00:00:00,336.166, 56.464,226.331,155.740,110.373
2007-10-17 00:00:00,336.355, 56.520,226.504,155.658,110.818
2007-10-18 00:00:00,335.442, 56.452,226.015,155.155,110.777
2007-10-19 00:00:00,334.535, 56.261,224.418,155.067,109.749
2007-10-20 00:00:00,334.292, 56.211,224.545,155.323,109.226
2007-10-21 00:00:00,333.883, 56.175,224.329,155.292,108.837
2007-10-22 00:00:00,334.344, 56.199,224.474,155.509,108.992
2007-10-23 00:00:00,335.126, 56.301,224.533,155.609,109.268
2007-10-24 00:00:00,335.526, 56.325,224.311,155.283,109.211
2007-10-25 00:00:00,336.041, 56.300,224.760,155.026,109.204
2007-10-26 00:00:00,335.677, 56.242,224.253,154.687,109.234
2007-10-27 00:00:00,335.436, 56.274,224.939,154.674,109.339
2007-10-28 00:00:00,335.582, 56.270,224.900,154.787,109.529
2007-10-29 00:00:00,334.492, 56.478,225.117,155.312,109.773
2007-10-30 00:00:00,335.989, 56.467,225.381,155.498,110.013
2007-10-31 00:00:00,335.992, 56.484,225.812,155.349,110.565
2007-11-01 00:00:00,336.049, 56.462,226.285,155.041,110.883
2007-11-02 00:00:00,335.828, 56.462,226.180,155.021,110.686
2007-11-03 00:00:00,336.341, 56.524,226.568,155.468,110.926
2007-11-04 00:00:00,336.822, 56.584,226.643,155.656,111.006
2007-11-05 00:00:00,337.756, 56.636,227.153,155.701,110.978
2007-11-06 00:00:00,336.660, 56.472,227.002,155.701,111.124
2007-11-07 00:00:00,336.861, 56.522,227.217,156.178,111.253
2007-11-08 00:00:00,337.076, 56.510,227.445,155.943,111.458
2007-11-09 00:00:00,336.554, 56.371,226.690,155.579,111.086
2007-11-10 00:00:00,335.961, 56.299,226.098,155.599,110.443
2007-11-11 00:00:00,335.985, 56.442,226.605,155.279,110.276
2007-11-12 00:00:00,335.920, 56.298,226.348,155.421,110.024
2007-11-13 00:00:00,335.057, 56.217,225.484,155.106,109.497
2007-11-14 00:00:00,334.249, 56.088,224.835,154.757,109.085
2007-11-15 00:00:00,334.348, 56.077,225.282,154.956,109.271
2007-11-16 00:00:00,334.454, 56.187,225.424,154.723,109.391
2007-11-17 00:00:00,334.465, 56.394,225.541,155.239,109.510
2007-11-18 00:00:00,333.868, 56.456,225.967,155.247,109.201
2007-11-19 00:00:00,332.629, 56.292,223.114,154.444,109.460
2007-11-20 00:00:00,   null, 56.028,224.459,153.918,108.123
2007-11-21 00:00:00,   null, 55.988,224.735,154.158,108.506
2007-11-22 00:00:00,   null, 55.991,224.946,154.131,108.591
2007-11-23 00:00:00,334.469, 56.016,225.367,154.392,108.663
2007-11-24 00:00:00,335.367, 56.120,225.837,154.711,108.907
2007-11-25 00:00:00,335.383, 56.083,226.327,154.447,109.143
2007-11-26 00:00:00,335.762, 56.195,226.655,154.716,109.528
2007-11-27 00:00:00,336.059, 56.248,226.953,155.159,109.755
2007-11-28 00:00:00,336.069, 56.253,227.353,155.598,109.945
2007-11-29 00:00:00,335.640, 56.311,227.221,155.643,110.088
2007-11-30 00:00:00,335.649, 56.231,227.223,155.118,110.184
2007-12-01 00:00:00,335.668, 56.323,227.443,155.023,110.139
2007-12-02 00:00:00,335.943, 56.469,227.772,155.257,110.315
2007-12-03 00:00:00,336.363, 56.545,228.230,155.297,110.819
2007-12-04 00:00:00,336.470, 56.628,228.182,155.843,110.759
2007-12-05 00:00:00,336.746, 56.693,228.055,155.643,110.463
2007-12-06 00:00:00,336.306, 56.506,228.008,155.709,110.700
2007-12-07 00:00:00,337.572, 56.535,228.132,155.807,111.384
2007-12-08 00:00:00,336.948, 56.538,228.306,156.185,111.581
2007-12-09 00:00:00,337.395, 56.669,228.385,155.839,111.401
2007-12-10 00:00:00,337.490, 56.627,228.672,155.789,111.164
2007-12-11 00:00:00,336.560, 56.445,228.056,155.772,110.517
2007-12-12 00:00:00,335.642, 56.460,227.015,155.521,110.178
2007-12-13 00:00:00,335.000, 56.229,226.726,155.173,109.420
2007-12-14 00:00:00,335.089, 56.275,227.046,155.487,109.334
2007-12-15 00:00:00,335.402, 56.275,227.641,156.366,109.762
2007-12-16 00:00:00,336.861, 56.360,227.887,156.308,109.944
2007-12-17 00:00:00,336.972, 56.161,227.617,155.874,109.669
2007-12-18 00:00:00,336.137, 56.169,227.403,155.646,109.360
2007-12-19 00:00:00,336.204, 56.159,227.469,155.721,109.609
2007-12-20 00:00:00,335.324, 56.228,227.513,155.414,109.782
2007-12-21 00:00:00,335.128, 56.094,227.466,155.337,109.471
2007-12-22 00:00:00,334.832, 56.201,227.600,155.032,109.950
2007-12-23 00:00:00,334.600, 56.248,227.881,155.077,109.904
2007-12-24 00:00:00,334.419, 56.236,227.718,155.168,109.839
2007-12-25 00:00:00,335.009, 56.356,227.667,155.269,110.050
2007-12-26 00:00:00,335.612, 56.207,227.654,154.889,110.043
2007-12-27 00:00:00,335.565, 56.274,228.039,155.456,110.118
2007-12-28 00:00:00,336.250, 56.338,228.529,155.751,110.563
2007-12-29 00:00:00,336.404, 56.490,228.706,156.019,111.007
2007-12-30 00:00:00,336.677, 56.422,228.921,155.920,110.944
2007-12-31 00:00:00,336.984, 56.473,228.979,156.119,110.866
2008-01-01 00:00:00,337.014, 56.592,229.447,   null,111.022
2008-01-02 00:00:00,337.366, 56.687,229.256,   null,111.050
2008-01-03 00:00:00,337.411, 56.637,228.868,   null,111.175
2008-01-04 00:00:00,337.520, 56.438,229.529,   null,111.566
2008-01-05 00:00:00,336.722, 56.387,228.472,   null,110.699
2008-01-06 00:00:00,334.344, 56.094,227.289,   null,109.888
2008-01-07 00:00:00,333.663, 55.932,226.897,   null,109.158
2008-01-08 00:00:00,333.600, 55.872,226.357,   null,108.770
2008-01-09 00:00:00,333.294, 55.951,226.477,   null,108.635
2008-01-10 00:00:00,334.134, 55.883,226.630,   null,108.632
2008-01-11 00:00:00,333.840, 56.002,227.345,   null,109.051
2008-01-12 00:00:00,333.747, 56.236,228.065,   null,109.394
2008-01-13 00:00:00,333.415, 56.006,227.318,   null,108.540
2008-01-14 00:00:00,332.885, 55.916,227.039,   null,108.445
2008-01-15 00:00:00,333.050, 55.978,226.585,   null,108.840
2008-01-16 00:00:00,333.119, 56.086,226.581,   null,108.959
2008-01-17 00:00:00,333.045, 56.079,227.131,   null,109.353
2008-01-18 00:00:00,332.324, 56.180,227.062,   null,109.392
2008-01-19 00:00:00,   null, 56.169,227.022,   null,109.746
2008-01-20 00:00:00,   null, 56.092,226.565,   null,109.825
