Date,ScalerCorr,error,pressure,activeSD
1013209800,1650.69,0,857.805,545.333
1013210100,1650.25,0,857.85,544
1013210400,1650.27,0,857.905,545
1013210700,1650.62,0,857.991,543
1013211000,1651.01,0,858.073,540
1013211300,1655,0,858.13,540
1013211600,1654.24,0,858.162,539.667
1013211900,1653.84,0,858.188,544
1013212200,1648.8,0,858.19,539
1013212500,1649.7,0,858.22,550
1012435200,1097.17,0,858.885,758.333
1012435500,1095.63,0,858.927,743.667
1012435800,1094.62,0,858.96,738.333
1012436100,1642.55,0,858.998,739
1012436400,1642.55,0,859.045,740
1012436700,1642.4,0,859.088,739.333
1012437000,1642.06,0,859.13,737
1012437300,1642.72,0,859.155,741.333
1012437600,1643.05,0,859.155,742.333
1012437900,1642.78,0,859.135,746.667
1012438200,1642.04,0,859.135,744.667
1012438500,1641.57,0,859.16,748.667
1012438800,1641.6,0,859.19,747.667
1012439100,1641.46,0,859.21,746.333
1012439400,1641.14,0,859.215,743.667
1012439700,1640.67,0,859.242,744.667
1012440000,1640.79,0,859.285,746
1012440300,1641.36,0,859.328,741.667
1012440600,1641.31,0,859.36,737
1012440900,1642.04,0,859.4,740
1012441200,1642.14,0,859.47,745.333
1012441500,1642.51,0,859.54,747
1012441800,1641.72,0,859.59,746
1012442100,1641.52,0,859.62,748.667
1012442400,1641.93,0,859.66,751
1012442700,1643.17,0,859.715,752
1012443000,1643.33,0,859.75,753
1012443300,1644.65,0,859.77,756.333
1012443600,1643.89,0,859.797,756.333
1012443900,1643.73,0,859.833,752.667
1012444200,1642.4,0,859.855,753.333
1012444500,1642.35,0,859.857,755
1012444800,1644.57,0,859.878,757
1012445100,1645.05,0,859.935,755.667
1012445400,1644.82,0,860,754.667
1012445700,1645.3,0,860.06,760.333
1012446000,1644.53,0,860.115,762.333
1012446300,1644.52,0,860.17,764
1012446600,1642.58,0,860.23,761.667
1012446900,1643.18,0,860.302,764.333
1012447200,1644.49,0,860.395,764.667
1012447500,1644.08,0,860.488,763.667
1012447800,1643.82,0,860.56,762.333
1012448100,1642.99,0,860.6,763
1012448400,1642.65,0,860.605,763.333
1012448700,1642.58,0,860.59,762
1012449000,1642.54,0,860.56,763.333
1012449300,1642.67,0,860.545,765
1012449600,1642.24,0,860.55,765.333
1012449900,1641.38,0,860.54,760.667
1012450200,1641.21,0,860.507,762.667
